ほうがいい」が３１％でした。「中止したほうがいい」が「開いたほうがいい」より多くなりました。１０月に同じ質問をした	来年に延期された東京オリンピック・パラリンピックの開催についてどう思うか聞いたところ、「開催すべき」が27%、「中止すべき」が32%、「さらに延期すべき」が31%で、「中止すべき」が「開催すべき」を上回りました。	1
最近の年ではいちばん美しいと思います」と話していました	ここ数年にない美しさだと思います」と話していました。	1
た。趣味が1つでも、囲碁や将棋やゲートボールなど、ほかの人と一緒に楽しむ趣味の場合は、趣味がない人より亡くなる危険が13％低く	また趣味のタイプ別にみると「死亡リスク」は、趣味が0個と答えた人と比べて、散歩・ジョギングなど、「体を動かす趣味」が1個と答えた人では9%、囲碁・将棋、ゲートボールなど「誰かと一緒に行う趣味」が1個と答えた人では13%、それぞれ低い結果になりました。	1
でした。次が「今よりやってよかったと思う仕事をしたい」で27％ぐらいでした。「インターネットを使って家で仕事をしたりして働きたい」という理由は17％でした。コロナウイルスの問題が長く続いていて、家で仕事をする人が増えたため、自分の働き方が今のままでいいか	その理由を複数回答で尋ねたところ、▽「会社の戦略や方向性に不安を感じた」が351%で最も多く、次いで▽「よりやりがいのある仕事をしたい」が267%、▽「テレワークなどの柔軟な働き方を希望する」が17%などとなり、コロナ禍の長期化や在宅勤務の広がりが自分の仕事を見つめ直すきっかけになっていることがうかがえます。	1
た。専門家はまず、「サンタクロースが年を取っているので、今年のクリスマスも来てくれるかどうか、子どもたちが心配していますね」と言い	「サンタクロースは新型コロナウイルスの免疫を持っていて、プレゼントを配るために世界中を移動できる」としたうえで、感染対策をとってクリスマスを過ごすよう、子どもたちに呼びかけました。	1
ない人の6％ぐらいでした。ワクチンの専門家は「このデータからワクチンの効果があることが	ワクチンに詳しい北里大学の中山哲夫特任教授は「どの年齢層でもワクチンの効果があることを示すデータで、希望する人にはできるだけ早く2回接種する必要がある。	1
JR東海とJR西日本は、今月24日から来月19日まで、新幹線「のぞみ」の子ども料金を無料にすると言いました	JR東海とJR西日本は、新型コロナウイルスの感染状況が落ち着いてきたことを踏まえ、一定の条件を満たした場合、東海道新幹線と山陽新幹線の「のぞみ」に乗る子どもの料金を期間限定で無料にすると発表しました。	1
30％にすると言っています。しかし、厚生労働省によると、2019年度に男性が休んだ割合は7.48	男性の育児休業について、政府は、2025年までに取得率を30%にすることを目標に掲げていますが、厚生労働省によりますと、2019年度は748%で、期間も8割が1か月未満にとどまっています。	1
にしました。大阪府に緊急事態宣言が出た場合は、大阪府全部の酒を出す店などに、午後８時までに店を閉めてほしいと	さらに吉村知事は、今月11日までの期限としている、大阪市内の酒類を提供する飲食店などへの営業時間短縮の要請について、大阪府に緊急事態宣言が出された場合は、対象のエリアを府内の全域に拡大したうえで、営業時間を午後8時まで、酒類の提供は午前11時から午後7時までとするよう、改めて要請する考えを示しました。	1
た。バッハ会長は「日本ではプロ野球などで、客を会場に入れて安全に大会を行っています。ワクチンの研究なども進んでいます。東京で行う大会を、トンネルの先に見える光にしたいです」と言い	バッハ会長は来年に延期になった大会について、日本でプロ野球や体操などで、制約を受けながらも観客を入れて安全に大会が行われていることや、感染対策でも今後高度な検査体制やワクチンの開発が進むことなどをあげ、「来年の東京大会を今のトンネルの先にある光にしたい」と述べ、大会の成功に自信を示しました。	1
日本コカ・コーラは、プラスチックのごみを少なくするため、100%リサイクルのペットボトルをコーラに使うことにしました	プラスチックごみの削減に向けて、「日本コカ・コーラ」は使用済みのペットボトルを原料とする100%リサイクルの容器を初めて主力の炭酸飲料にも使うことになりました。	1
ロイヤルバレエ団は18日、金子さんがトップのダンサーの「プリンシパル」になったと発表しました	ロイヤルバレエ団は18日、所属する日本人のダンサー金子扶生さんが、バレエダンサーの最高位で、主役級を演じるプリンシパルに昇格したと発表しました。	1
魚を外で育てていました。水の温度が高くなるとマンボウは元気がなくなるため、先月海に返しました	「かごしま水族館」は屋外の水路でマンボウを飼育していましたが、水温が高くなってマンボウが衰弱するのを避けるため、先月20日に鹿児島湾に放流しました。	1
デパートは「環境のために、捨ててしまう服を少なくしたいです」と話しています	会社の橋祐介バイヤーは「デパートは衣料品が売り上げの中心なので、廃棄を減らすことで社会課題の解決に貢献したい」と話していました。	1
ホームレスの人のほかに、小さい子どもがいる家族や若い女性もいました。「初めて生活に困りました。国などからお金をもらう制度について教えてください」という相談も増えています	食料配布には路上生活者だけでなく、幼い子どものいる家族や若い女性の姿もあり「コロナ禍で初めて生活に困窮し、活用できる支援制度を知りたい」という相談も増えているということです。	1
ます。県や市が出している避難の情報や「ハザードマップ」を調べてください。ハザードマップを見て、自分がいる所が災害の危険がある場合、できるだけ早く安全な所に避難してください。避難した人は、そのまま安全な所にい	自治体が発表している避難の情報などを確認して▽ハザードマップなどで災害の危険のある場所にいる人は早めに安全な場所に避難し、▽すでに避難している人は、引き続き安全な場所で過ごすようにしてください。	1
を心配して、病院に行かなかったためだと考えています。マスクをしたり、手を洗ったりした	そのうえで、迷った場合には「#7119」など、行政が運用している相談窓口を活用することや、かかりつけ医などあらかじめ相談先を調べておいてほしいとしています。	1
食べていました。熊は今週、田制さんの畑に４回来ました。シャインマスカットが６０房ぐらい食べられて、	田制さんの畑にクマが現れるのはこの週に入ってこれが4度目で、少なくともおよそ60房のシャインマスカットが食べられ、被害額はおよそ10万円になるということです。	1
東京の北区では、11月1日までに、住んでいる人の約80%が新型コロナウイルスのワクチンを2回注射しています。外国人は69%だけで、日本語がわからなく	新型コロナウイルスワクチンの3回目の接種の準備が本格化する中、外国人の住民には、まだ2回の接種を終えていない人もいることから、東京北区に外国人が予約なしで受けられる接種センターが開設されました。	1
介護福祉士になって、ずっと日本で働きたいです」と話しました	介護福祉士の資格を取得してフィリピンに残した娘を呼び寄せて長く日本で働きたいです」と話していました。	1
政府は、新しいコロナウイルスから変化したウイルスを日本に入れないようにしたいと考えています。変化したウイルスが広がっている35の国や地域から日本に入った人は、最初の3日、国が用意したホテルに泊まって	新型コロナウイルスの感染がインドで急拡大していることを受け、政府は、周辺のパキスタンとネパールも含めた3か国からの入国者に対する水際対策を強化し、14日間の待機期間のうち、入国後6日間は国が確保する宿泊施設にとどめる方針を固めました。	1
新しいコロナウイルスの検査の結果やワクチンを受けたことが、外国に行くときなどに、スマートフォンのアプリで証明できるように研究が進んでいます	国境を越えた人々の移動の本格的な再開につなげようと、新型コロナウイルスのPCR検査の結果やワクチンの接種履歴をスマートフォンのアプリで表示する、世界共通のデジタル証明書の開発が進んでいます。	1
「新しいワクチンを使うのは、オミクロン株に今のワクチンの効果がないとわかったときだけです」と言っています。ファイザーが今作って	新たなワクチンを使うとすれば、オミクロン株に対して現在のワクチンが効果がないとわかったときだけだ」として、新たなワクチンが必要になるかどうかはまだわからないという見方を示しました。	1
このため、ワクチンを無料で受けることができるようにします。厚生労働省は「どのような人からワクチンを受けるかなどについて急いで決める」と言っています	厚生労働省は、接種の開始に向けて基本方針の策定を進めていて、まだ結論が出ていないワクチンを接種する優先順位などについて、検討を急ぐことにしています。	1
子どもたちの生活を変えることができて、うれしいです」と話していました	ベビーカーで乗れるようになったということだけではなく、子どもたちの人生も変えることができたことが、いちばんうれしいです」と話していました。	1
人口が4000万人以上の国では、日本は子どもの割合がいちばん低くなっています。アメリカでは18.6％、イタリアで	一方、例年公表されている都道府県別の子どもの割合は、新型コロナウイルスの感染拡大の影響で必要なデータがそろわなかったため、ことしは公表が見送られました。	1
見に来た人は、カエデの写真を撮ったり、寒くて息が白くなっている鹿を見たりして楽しんでいました	訪れた観光客は朝日に透けて輝くカエデを写真に収めたり、吐く息が白くなった鹿の様子を見たりと、古都・奈良を彩る秋の風情を満喫していました。	1
戦争のあと、フィリピンには父親が日本人で母親がフィリピン人の子どもが大勢残りました	フィリピン国籍については、1973年、フィリピンの憲法が改正され、フィリピン人の父親を持つ子どもに加えて、フィリピン人の母親から生まれた子どもも国籍が取得できるようになりました。	1
ためです。このウェブサイトには、検査ができる約３００の病院などが出ています。検査を受けたい人は、予約できる	このため政府は、ビジネス目的の渡航者が速やかに検査を受けられるよう、WEB上で医療機関の予約ができるシステムの運用を8日から始めます。	1
新しいコロナウイルスの問題で、仕事がなくなったりした人を助けるために、東京で相談を聞く会がありました	新型コロナウイルスの感染拡大で生活が苦しくなっている人を支援しようと、東京都内で生活相談の受け付けや食料の提供が行われ、仕事を失った人などが相次いで訪れました。	1
た。休むことができなかった理由で一番多かったのは「成績が悪くなると思った」で60％以上でした。次に多かったのは「生理が理由で休んでいいと思わなかった」でした。「理由を言うことができなかった」や「恥ずかしかった」という答えも	休めなかった理由を複数回答で聞いたところ、「成績や内申点に悪影響が出ると思った」が最も多く、「生理を理由に休んでいいと思わなかった」が続き、いずれも6割前後となったほか、「言い出せなかった・恥ずかしかった」という回答もありました。	1
電話番号は0120-797-188です	番号は0120-797-188です。	1
んでした。今年９月、中国の雑誌が、近くに住む人にも広がって３０００人以上にうつったと書きました。このため蘭州市は、うつった人が本当は	しかし、ことし9月、中国の雑誌「財新週刊」が、感染が周辺住民にも広がり、その数は3000人以上に上ると伝えたことをきっかけに、当局は、当時判明していただけで3245人の感染者がいたことを認めました。	1
生活することが大切です。寝る前に静かな音楽を聞いたりしてリラックスするといい	寝る前は、仕事のメールチェックや暗いニュースを長時間見るのは避けて、ストレッチをしたりゆったりとした音楽を聞いたりしてリラックスすることが大切だ」と話しています。	1
。会社は、レースで水素エンジンの技術を高くして、将来、みんなに使ってもらいたいと考えてい	今後は、こうした実績をもとにモータースポーツを通じてさらに技術力を高め、将来的には一般の車に広げることも目指すとしています。	1
合宿をしている間も毎日、ウイルスの検査を受けます。ホテルではほかの客と一緒にならないようにして、外に出るのは練習に行くときだけにします	秋田県大潟村ではデンマークのボートチームの合宿が予定され、本番で使うボートを乗せた船便が2日には日本に到着し今月20日には選手が来日することになっています。	1
イヤホンをしていて、耳の病気になった人が増えています」と話しています	イヤホンなどを長時間使うことに注意を呼びかける専門医のツイートも、リツイートが3000を超えるなど話題となっていて、この医師は「外耳炎の患者が“在宅勤務でずっとイヤホンを耳に入れていたと訴えるケースが増えたと感じている」ということです。	1
、仕事がなくなった人が３７００人ぐらいいます。国は、仕事がなくなった実習生は別の種類の仕事をしてもいい	厚生労働省によりますと、新型コロナウイルスの影響で解雇された外国人技能実習生は、ことし9月25日現在、およそ3700人に上り、国は、解雇された実習生が最大1年間、別の業種で働くことができるよう特例措置を行っています。	1
しかし、この建物を1回も使ったことがありません。7月からオリンピックがあるため、国は、前のように警官が泊まる建物にする工事を今月から始める予定です	しかし、新型コロナウイルスの感染拡大で病院だけで感染者を受け入れることが難しくなるおそれがあり、さらに、東京オリンピック・パラリンピックが延期されたこともあって、国は、警察官の宿舎を軽症者の療養施設として一時的に使用することを決めました。	1
電話などで予約します。厚生労働省は「サイトにはいろいろな情報が出ているので、ワクチンを受ける前に読んでください」と言っています。「コロナワクチンナビ」　https://v-sys.mhlw.	学会によりますと動画では当初、注射をする際に「接種する側の手を腰に当てる」などと解説していましたが、動画を見た医師からこの方法では腕の神経を傷つけるおそれがあるのではという指摘があり、ワクチンで行われる「筋肉注射」では腕を下ろした状態で接種する方が安全だとして動画を撮影し直し改めて公開しています。	1
。役所は試合の前、チケットがない人はロンドンに行かないように言いました。しかし、試合の時間にはチケットを持っていない若い人などがロンドンの広場に大勢集まっていまし	スタジアムでは観客数が制限されていて、チケットを持っていない人は、ロンドンを訪れないよう当局などが注意をうながしていましたが、試合の前後には、ロンドン市内の広場などに、チケットを持っていない若者などが詰めかけ、警察も出動する事態となりました。	1
必要なスポーツ医は200人ですが、ボランティアをしたいと答えた人は92人でした。質問に答えた医者は「新しいコロナウイルスが広がってとても大変なのに、組織委員会はオリンピックのことだけを考えていて、病院のことを見ていないと思いました。病院の仕事を休んでボランティアをすることは難しいです」と話しています	組織委員会は、各団体への要請について「地域医療への影響に考慮しながら、日頃からおつきあいしている団体に、コロナ対応の業務に従事していないような医療スタッフの方にご協力いただくことが可能かどうかといった相談をしている」としたうえで、「医療機関、競技団体などのご意見を丁寧に伺いながら、必要な医療スタッフの精査を行ってまいります」などとコメントしています。	1
です。西武球場に野球の試合を見に来る人など、1年に100万人ぐらいが利用して	この路線は全長がおよそ28キロで、野球場や遊園地を訪れる人を中心に年間およそ100万人が利用しています。	1
は３２４億７８８９万円でした。宮崎駿監督の「千と千尋の神隠し」の３１６億８０００万円より多くなって、今まで日本で	鬼滅の刃に関しては、「主人公が刀で斬った岩に似ている」という岩が各地で見つかったり、原作に出てくるシーンと似た旅館も話題になったりしています。	1
ています。このためプロ野球の中には、８月からも客の数を今と同じ５０００人までにすると決めたチームがあります。客の数	このうち巨人は、来月1日と2日に行われる東京ドームでの広島戦の観客数を、今の時点では引き続き5000人までとする予定で、今後、上限を引き上げるかどうかは状況を見ながら検討するとしています。	1
スーパーや店で買った物を入れるプラスチックのレジ袋は、海に流れると、ずっと残るごみになるため、問題になっています。三菱ケミカルは愛知県の会社と一緒に、海に流れてもごみになりにくい袋を作りました。この袋は、さとうきびなどの植物でできていて、海の中にいる微生物が食べてなくなります	世界中で問題となっている海洋プラスチックごみの削減につなげようと、海の中で分解されやすい素材を使った新しいレジ袋を大手化学メーカーなどが開発しました。	1
罰を受けた先生は273人でした。今までで2番目に多くなっています。国は、生徒がセクハラなどをされない	通知は児童や生徒、同僚などへのわいせつ行為やセクハラ行為で懲戒処分などを受けた教員が2019年度は273人と過去2番目に多くなった事態を受け、文部科学省が全国の教育委員会などに発出しました。	1
。今までは上や横から入れる形で、ほかのごみが捨てやすくなっていまし	従来のものは、投入口が上向きや横向きについていて、ほかのごみも捨てやすくなっていました。	1
2人はジョージアの選手で、柔道の試合に出たあと、許可がないのに泊まっていた選手村を出て、東京タワーを見に行きました	組織委員会は1日の記者会見で、これまでに選手を含む大会の関係者6人に対して、プレーブックに違反したとして大会参加に必要なIDカードを剥奪したことを明らかにしました。	1
ウイルスがうつっていた人は、ワクチンを1回も注射していなかった914人の中で350人、ワクチンを1回注射した141人の中で46人、2回注射した41人の中で3人でした。国立感染症研究所は、この結果から、1回目の注射で48％、2回目の注射から14日以上過ぎると95％の人にウイルスがうつらないと考えて	その結果、検査で陽性だったのは▼ワクチンを未接種だった914人のうち350人、▼1回接種した141人のうち46人、▼2回接種した41人のうち3人だったということで、この結果をもとにワクチンの有効性を推定したところ、▼1回目の接種では48%、▼2回目を接種して2週間以上たった場合は95%などとなりました。	1
にあります。日がよく当たる湖の周りは、昼は暖かくて、夜はとても寒くなるため、葉が赤や黄色に	中でも湖のほとりは日がよく当たり寒暖の差も大きいため紅葉が進んでいて、カエデ類の赤やカバノキ類などの黄色が鮮やかに色づいています。	1
まん延防止等重点措置を行っている所に住んでいる人も同じようにしたほうがいいと思います」と言っています。そして旅行を計画するときは、人が少ない時間に	まん延防止等重点措置に関しても基本的にはそれに準じる考え方がいいと思います」「ワクチンに関しては、例えば実家の両親が接種を2回完了していて、自分も2回接種を完了しているということであれば感染を広げるリスクは低くなります。	1
島根県雲南市では、障害がある選手が昔の道具を使って火をつけました。山形市では、1200年ぐらい燃え続けていると言われている寺の火をつけました	このうち長野県では障害がある子どもが太陽の光で火をおこしたり、鹿児島県では種子島の火縄銃保存会が火打ち石で火をおこしたりすることになっています。	1
東京都の市場では２７日、レタスが７１％、ピーマンが４７％、キャベツが４５％高くなっています。先週と	東京都中央卸売市場の27日の価格は、平年の同じ時期と比べて、▽レタスが71%、▽ピーマンが47%、▽キャベツが45%それぞれ高くなっていて、前の週と比べても値上がりしました。	1
ペルー人のブルゴス・フジイさんは2017年、日本にいることができる資格がなかったため、大阪出入国在留管理局に入っていました	ペルー人のブルゴス・フジイさん(48)は、4年前、大阪出入国在留管理局に不法滞在で収容されていたとき、食事の改善を訴えたところ、複数の職員によって1人部屋に連れて行かれ、後ろ手に手錠をかけられたまま14時間以上放置されて左腕にけがをしたと主張し、国に200万円余りの賠償を求めています。	1
愛知県は毎月11日を「横断歩道の日」にしています	愛知県は毎月11日を「横断歩道の日」と定めています。	1
たというレポートがありましたが、今も増えています。気象庁は「濃度を低くするためには、去年よりもっと二酸化炭素	気象庁は「大気中の二酸化炭素濃度を減少させるには、去年よりもさらに多くの排出量を削減する取り組みが必要だ」と話しています。	1
静岡県の会社は、使わなくなったたばこの自動販売機を利用して、お茶を売ることを考えました	そこで、急須を使うことなく、水にかきまぜて飲むことができるこの商品を取り入れて、狭山茶を多くの人に飲んでもらおうと考えました。	1
触ったり乗ったりした人の心と体の痛みを少なくして元気にすることです。「ホースセラピー」と言われています	人と触れ合ったり、乗せたりすることで、その人の体の機能の改善や心を癒やしにつなげることが仕事で、馬たちは心なしか鼻息を荒くして意気込みを示していました。	1
ました。志村さんが生まれた東京都東村山市の人たちは、志村さんが活躍した姿を残すために銅像を作ることに	クラウドファンディングで集まった2700万円余りの寄付を元に、「アイーン」のポーズをした志村さんの銅像が作られ、出身地の東京・東村山市に設置されることになりました。	1
でいて亡くなりました。体の具合が悪くても病院にすぐ行くことができなくて、亡くなったあとに	また、体調が悪くても医療機関を受診するまでに時間がかかり亡くなった後に感染が判明するケースもあるということです。	1
ます。ワクチンを受ける場合は、妊娠して12週間が過ぎてから、専門の病院で受けるように言っています	一方、接種を受ける場合は、念のために妊娠12週までは避け、妊婦を診られる医療機関で接種することが望ましいということで、2つの学会では、「一人一人の背景が違うので、まずは産婦人科の主治医と十分に相談してほしい」としています。	1
子どもたち１０人ぐらいが集まりました。まず、みんなに滑り方を見せるために、スキーが上手な子どもが、転ばないように手を	学校の裏山の斜面には、長さ30メートルほどの3つのコースが設けられ、子どもたちは、手を広げてバランスをとりながら勢いよく滑り降りていました。	1
双子を育てているお母さんは「バスに乗って病院や大きな公園などにも行くことができます	双子を育てていて、ベビーカーをそのまま乗せられるよう求めてきた秋澤春梨さんは「病院や大きな公園など、子どもたちを連れていきたい場所に、バスに乗れないという理由でなかなか行けませんでした。	1
た人の世話をしています。大阪府病院協会の会長は「コロナウイルスがうつった人が増え続けると、看護師が今より足りなくなって、ほかの病気の人の治療が	このままでは一般の患者の治療が先送りになることが予想され、医療の質が落ちるゆゆしき事態だと考える」とコメントしています。	1
グループの人は「歯周病の原因になる細菌がどのように変わってきたのか調べて、病気を治すために役に立てたいです」と話しています	東京医科歯科大学の芝多佳彦助教は「歯周病を引き起こす細菌の歴史的な変遷を詳しく調べ、根本的な治療の標的となる細菌を見つけ出して、新たな治療につなげたい」と話していて、今後、さらに前の時代の人たちの歯石も調べることにしています。	1
古い木にも、たくさん花が咲いていてすばらしいです」と話していました	樹齢を重ねた木に、たくさん花が咲いていてすばらしいです」と話していました。	1
今も残っている日本人や、日本大使館で働くアフガニスタン人を国の外に安全に運ぶために、日本は自衛隊の飛行機を用意しました	愛知県の航空自衛隊小牧基地に所属するC130輸送機2機は、首都・カブールの空港と周辺国の間を往復し、国外退避を希望する日本人や、日本大使館で働くアフガニスタン人のスタッフなどを実際に輸送する任務に当たります。	1
しかし、「この考え方は間違っていました。たくさんの人を嫌な気持ちにしたことをおわびします」と言いました	また「記事を再検討した結果、この記事が被害者の方を傷つけるだけでなく、差別を助長する不適切なものであることは間違いないと判断しました」としたうえで「同じことを繰り返すことがないように努力してまいります」と記しています。	1
案内します。そして、その場所で震災のときの話を聞くことができます。いつも震災の話は人	内容は、地元の語り部に協力を求めて編集されていて、協会は、新型コロナウイルスの影響で通常の語り部活動が難しい中でも、震災の教訓や記憶を多くの人に知ってもらおうとしています。	1
西武鉄道は「PCR検査を、簡単に受けることができたらいいと考えました。電車を使っ	西武鉄道事業運営室の山本武課長は「PCR検査を身近な場所で気軽に受けられる環境を作りたいと考えて、企画しました。	1
気象庁は、8月のあと火山は噴火していなくて、軽石は新しく出ていないと言っています	気象庁によりますと、福徳岡ノ場は8月15日を最後に噴火は認められず、軽石が新たに出ている状況ではないとしています。	1
。厚生労働省は今月4日から、もっとたくさん利用してもらうために、ほしい施設に毎月マスクを送ることも始めまし	このため厚生労働省は、申し込みのたびに配布していたこれまでの方法に加えて、申し込む手間を減らそうと今月4日からは毎月の定期的な配送も受け付けています。	1
十分にできていないときは、国が会社の名前をみんなに知らせます。政府は規則を作って、来年4月から始めたいと考えています	買い物をするときには本当に必要なものか、そして長く使えるかといった点を考えて商品を選び『捨てて終わり』ではなくて、リサイクルについても意識することが、私たち消費者に求められている」と話していました。	1
です。国に帰ったら死ぬことになってしまいます」と話してい	帰国すれば死ぬことになってしまう」と話していました。	1
焼き肉の店に変えることを決めました。会社の会長は「居酒屋の和民をなくすことは寂しいです。しかし、時代が変わったら商品も変え	渡邉美樹会長は記者会見で「居酒屋の和民という私の人生そのもののブランドをなくすことにさみしさはあるが、時代が変わることで提供する商品も変えなければならない」と述べ、業態転換の意義を強調しました。	1
香港の警察は１０日、「香港国家安全維持法」という法律に違反した疑いで、１０人を逮捕した	香港の複数のメディアは日本でも知られる民主活動家の周庭氏が香港国家安全維持法に違反した疑いで逮捕されたと伝えました。	1
山が多い岐阜県高山市では、冬になる前の今の季節、熊が食べ物を探すために山から出てくることがあります	衆議院選挙に向けて、山あいの地域に多くの投票所が設けられる岐阜県高山市では、今の時期はクマが出没する可能性があることから、クマよけのための爆竹を準備しています。	1
外国から日本に来て、働きながら技術を習う技能実習生の中には、新しいコロナウイルスの問題で仕事をやめさせられた人がいます。国が調べると、８月までに３１００人	日本で働く外国人技能実習生から、新型コロナウイルスの影響で解雇されたのに、みずから希望して退職したことにされたという相談が、支援団体に相次いでいることがわかりました。	1
日本で生活する外国人のため、災害の情報など大事なことを役所が伝えるとき「やさしい日本語」を使うことが増えています	日本で暮らす外国人が増える中、災害や行政に関する情報などを「やさしい日本語」でわかりやすく伝える取り組みについて、文化庁が初めて調査したところ半数近い人が「取り組みが必要」と考えていることがわかりました。	1
を出すことにしました。気象庁のウェブサイトでも見ることができます。気象庁は「熱帯低気圧の進み方や強さを早く調べて、被害を少なくするための準備に役に立てて	気象庁は、「台風になる可能性のある熱帯低気圧の進路や強さを早めに確認することで、事前の防災対策に活用してほしい」としています。	1
近所で散歩やジョギング、テニスなどの運動をしてください」と話しています	完全に外出を控えるのではなく、自宅の近所で散歩やジョギングをしたり、大人数で集まらず、密集しないように気をつけながら、テニスなどの運動を生活に取り入れたりして、工夫しながら過ごしてほしい」と話しています。	1
世界でいちばん長生きの女性です。厚生労働省によると、今までの日本でいちばん長生きの記録は、	厚生労働省によりますと、現在確認できる国内の歴代最高齢で、おととし亡くなった鹿児島県の田島ナビさんの記録に並ぶということです。	1
。テレワークをしている人は去年7月からずっと20％ぐらいです。緊急事態宣言が終わったあとの今年10月も、あまり変わらないで続いてい	テレワークの実施率は去年7月から1年以上20%前後で推移し、今回はことし9月までの緊急事態宣言が解除されたあとの調査でしたが、減少せず水準を維持した形で、調査した団体では、テレワークが一定程度定着していると分析しています。	1
ませんが、１１月１日からルールが変わりました。外国に７日以内の短い出張をした日本人や、日本に住む外国人が日本に帰ってきたときは、ホテルなどに１４日の	こうした中で政府は入国制限措置をさらに緩和し、1日から全世界を対象に、海外に7日間以内の短期出張を行った日本人や日本に居住する外国人が再入国する際、一定の条件のもとで14日間の待機を免除するとしています。	1
ＩＯＣのバッハ会長は東京で１６日、東京オリンピックとパラリンピックの組織委員会の森会長と一緒に、記者たちに話をし	来日中のIOC=国際オリンピック委員会のバッハ会長と東京オリンピック・パラリンピック組織委員会の森会長による合同の記者会見で、バッハ会長は大会の開催に自信を示したうえで、観客については「妥当な数の観客が入ることが可能だと考えているが、安全こそが最優先だ」という考えを示しました。	1
旅行に来る人も少なくなっています。このため、新潟県の大学生と食べ物の会社などが一緒に、珍しいアイスクリームを作りました。牛乳の味のアイスクリームの上に、食べること	「燕三条鉄アイス」と名付けられたこのアイスクリームは、金属加工などのものづくりが盛んな燕三条地域の魅力を食を通して知ってほしいと開発され、ミルク味のアイスクリームの上に、竹炭とサプリメントなどにも用いられる食用の鉄粉を混ぜた黒い粉がふりかけられています。	1
、その次は１０代で６８％でした。買った物を入れるために	また、マイバッグを持っているという人はおよそ94%で、有料化前より10ポイントほど増えたと推計されています。	1
去年、食べ物をもらいに来た人は1回に150人ぐらいでした。しかし、今年になってから増えて、春には300人ぐらい、9月4日には349人が来ました。この中には、道や公園などで生活して	このうち食料配布に並ぶ人の数を調べたところ、去年は平均して1回に150人余りが訪れましたが、年明けから急増してことし春の第4波のころには300人前後にまで増え、先週の土曜日には349人が列を作ったということです。	1
、わかりやすく伝えたいという気持ちで、ぜひやさしい日本語で話してください」と言っています	本田教授は「相手に分かりやすく伝えたいという気持ちをもって、困っている外国の人を見かけたら、ぜひ、やさしい日本語で話しかけてほしい」と話しています。	1
魚やカニが死んでいます。植物や鳥や虫などにも問題が出る心配があって、団体は「自然が前のように戻るためには何十年も長い時間がかかりそうです」と心配	また、国際的に重要な湿地の保全を定めたラムサール条約に登録された場所でもマングローブなどに被害が出ているほか、土壌汚染が鳥や昆虫などに中長期的な影響を与えるとして「自然が元のように回復するには数十年かかる可能性がある」と危機感を示しました。	1
１日、うつった人が１日に２万６０００人以上になりました。ロンドンなどでは、お酒を飲む店	ヨーロッパではフランスやイタリアなどで1日当たりのPCR検査の数が平均して10万件を超えるなど、検査態勢の拡充が新たに確認される感染者の急増につながっているとも指摘されていますが、国によっては医療態勢がひっ迫し始めていて、各国は規制の強化に乗り出しています。	1
あります。金のほとんどは５０年ぐらい前の修理のとき貼りました。外の壁や戸などの金が	これらの金ぱくのほとんどは昭和43年の大規模な修理の際に張り直されたものですが、50年以上がたち、徐々に外壁や扉などの金ぱくがはがれるようになってきました。	1
6月27日までは予約した人が少ないため、東京の会場で警察や自衛隊の人にも注射をしています。しかし、27日までの予約がまだ少ないため、政府は17日から東京と大阪の会場で	政府が設置した大規模接種センターでは65歳以上の高齢者を対象に接種が進められていますが、6月27日までの期間については予約枠に多くの空きがあり、防衛省は、電話での予約の受け付けを始めたほか、14日からは東京の会場で自衛官や警察官など、危機管理に関わる分野の公務員への接種も開始しました。	1
。熊の上には、「ストップ」という字も見えます。グループの人は「みなさんに楽しんでもらいながら、コロナウイルスがストップするように作りました」と話してい	制作にあたった地元の登山愛好家グループ、「居母山クラブ」会長の飯尾恒洋さんは「皆さんに楽しんでもらいながら新型コロナウイルスのストップにつなげてもらおうと作りました」と話していました。	1
7月29日の夕方、福岡県中間市にある双葉保育園の駐車場で、5歳の男の子がバスの中で倒れているのが見つかりました	29日午後、福岡県中間市にある保育園の駐車場で5歳の園児が登園の際に使われた送迎バスの中で倒れているのが見つかり、病院で死亡が確認されました。	1
ピエ・リアン・アウン選手が3本の指を立てたことは、テレビやインターネットなどで多くの人が知っています。ミャンマーでは軍に反対する意見を言った人が捕まったり殺されたりしています。出入国在留管理庁はピエ・リアン・アウン選手に話を聞いて	その結果、3本の指を立てて抗議した行為が、メディアを通じて多くの人に伝わったことや、ミャンマー国内で、軍に抗議した市民が拘束されたり殺害されたりしていることなどを踏まえ、帰国すれば迫害を受けるおそれがあるとして、難民と認める決定をしたことがわかりました。	1
、学校の部活動でみんなで運動などをするときにコロナウイルスがうつる危険があります。萩生田大臣は「特に高校では、今は部活動をしないことも考えてください」と言いました。１６日から始まる「大学入学共通テスト」は予定どおり	一方、共通テストを受けない受験生からは今後の各大学の個別入試への影響を心配する声が聞かれ、予備校生の男性は「緊急事態宣言が出て仮に予備校などが閉校すると、自宅で同じように勉強することは困難なので、受験生への配慮をお願いしたい」と話していたほか、高校3年生の男子生徒からは「地方の大学に受験に行く際に、移動に制限がかかることがないようにしてほしい」と行った声も出ていました。	1
